398	8.3
399	8.3
400	8.3
401	8.36
402	8.3
403	8.3
404	8.3
405	8.3
406	8.3
407	8.36
408	8.43
409	8.55
410	8.55
411	8.61
412	8.99
413	8.99
414	9.24
415	9.36
416	9.74
417	9.74
418	9.68
419	9.68
420	9.55
421	9.36
422	9.24
423	9.18
424	8.93
425	8.93
426	8.8
427	8.68
428	8.61
429	8.43
430	8.43
431	8.24
432	8.18
433	8.05
434	7.99
435	7.86
436	7.8
437	7.61
438	7.61
439	7.61
440	7.55
441	7.55
442	7.68
443	7.74
444	7.8
445	7.99
446	8.05
447	8.11
448	7.99
449	7.99
450	8.05
451	7.93
452	8.05
453	8.3
454	8.05
455	7.93
456	7.8
457	7.49
458	7.55
459	7.49
460	7.3
461	7.18
462	6.99
463	6.93
464	6.8
465	6.68
466	6.49
467	6.18
468	6.24
469	6.11
470	6.05
471	5.93
472	5.86
473	5.8
474	5.74
475	5.68
476	5.61
477	5.74
478	5.8
479	6.55
480	6.43
481	7.3
482	7.86
483	7.61
484	8.18
485	8.99
486	8.49
487	8.99
488	9.24
489	8.86
490	8.61
491	8.3
492	8.05
493	7.8
494	7.68
495	7.55
496	7.43
497	7.36
498	7.3
499	7.24
500	7.11
501	7.05
502	6.93
503	6.8
504	6.68
505	6.55
506	6.43
507	6.24
508	6.05
509	5.99
510	5.93
511	5.86
512	5.86
513	6.3
514	6.99
515	7.93
516	8.68
517	9.8
518	10.36
519	11.3
520	11.99
521	12.3
522	12.43
523	12.18
524	11.68
525	11.05
526	10.49
527	10.11
528	9.74
529	9.49
530	9.18
531	8.99
532	8.74
533	8.55
534	8.36
535	8.18
536	7.99
537	7.8
538	7.61
539	7.43
540	7.18
541	6.93
542	6.8
543	6.68
544	6.43
545	6.36
546	6.18
547	6.24
548	6.43
549	7.18
550	7.99
551	8.99
552	10.05
553	11.11
554	11.8
555	12.36
556	12.68
557	12.86
558	12.8
559	12.36
560	11.68
561	11.18
562	10.8
563	10.36
564	10.05
565	9.74
566	9.49
567	9.3
568	9.11
569	8.86
570	8.61
571	8.36
572	8.24
573	8.05
574	7.86
575	7.68
576	7.49
577	7.3
578	7.18
579	6.99
580	6.8
581	6.61
582	6.68
583	6.8
584	7.49
585	8.3
586	9.55
587	10.49
588	11.61
589	12.43
590	13.49
591	14.05
592	14.05
593	13.8
594	13.43
595	12.86
596	12.3
597	11.8
598	11.43
599	11.05
600	10.74
601	10.43
602	10.24
603	10.05
604	9.86
605	9.68
606	9.43
607	9.24
608	8.99
609	8.8
610	8.61
611	8.43
612	8.3
613	8.05
614	7.93
615	7.8
616	7.61
617	7.55
618	7.68
619	8.3
620	9.05
621	10.11
622	11.36
623	12.36
624	13.49
625	14.49
626	14.99
627	15.18
628	15.18
629	14.8
630	14.36
631	13.8
632	13.3
633	12.74
634	12.3
635	11.99
636	11.61
637	11.3
638	10.99
639	10.8
640	10.55
641	10.36
642	10.11
643	9.93
644	9.74
645	9.49
646	9.36
647	9.18
648	8.93
649	8.8
650	8.55
651	8.43
652	8.36
653	8.36
654	8.86
655	9.61
656	10.49
657	11.68
658	12.86
659	14.18
660	14.86
661	15.36
662	15.92
663	16.05
664	15.99
665	15.55
666	14.8
667	14.05
668	13.36
669	12.93
670	12.55
671	12.24
672	11.99
673	11.68
674	11.49
675	11.24
676	11.05
677	10.8
678	10.55
679	10.36
680	10.18
681	9.93
682	9.74
683	9.49
684	9.36
685	9.18
686	9.05
687	8.93
688	8.99
689	9.24
690	9.74
691	10.49
692	11.36
693	12.3
694	13.24
695	13.93
696	14.11
697	14.24
698	13.8
699	13.49
700	13.18
701	12.86
702	12.43
703	12.18
704	11.93
705	11.61
706	11.36
707	11.11
708	10.93
709	10.68
710	10.49
711	10.3
712	10.05
713	9.93
714	9.68
715	9.43
716	9.24
717	9.05
718	8.86
719	8.68
720	8.49
721	8.43
722	8.36
723	8.24
724	8.49
725	8.55
726	9.05
727	9.18
728	9.18
729	10.43
730	11.11
731	11.49
732	11.3
733	10.24
734	10.74
735	10.68
736	10.49
737	10.24
738	9.99
739	9.86
740	9.68
741	9.55
742	9.36
743	9.3
744	9.18
745	9.11
746	8.93
747	8.8
748	8.61
749	8.49
750	8.36
751	8.24
752	8.11
753	7.86
754	7.8
755	7.55
756	7.43
757	7.3
758	7.43
759	7.61
760	8.55
761	9.18
762	8.93
763	8.99
764	9.3
765	9.55
766	9.93
767	10.11
768	10.18
769	10.49
770	10.3
771	10.11
772	9.93
773	9.8
774	9.55
775	9.36
776	9.18
777	9.11
778	8.93
779	8.74
780	8.61
781	8.43
782	8.36
783	8.3
784	8.18
785	8.18
786	8.05
787	7.93
788	7.86
789	7.74
790	7.61
791	7.49
792	7.43
793	7.43
794	7.43
795	8.24
796	9.05
797	10.05
798	10.86
799	11.43
800	11.18
801	10.99
802	11.11
803	11.05
804	10.93
805	10.8
806	10.61
807	10.36
808	10.18
809	9.93
810	9.74
811	9.49
812	9.36
813	9.11
814	8.99
815	8.8
816	8.61
817	8.43
818	8.24
819	8.11
820	7.93
821	7.68
822	7.61
823	7.43
824	7.3
825	7.11
826	6.99
827	6.8
828	6.8
829	6.93
830	7.49
831	8.3
832	9.36
833	10.99
834	11.99
835	12.86
836	13.61
837	14.36
838	14.3
839	14.18
840	13.86
841	13.68
842	13.24
843	12.68
844	12.24
845	11.86
846	11.55
847	11.3
848	11.11
849	10.86
850	10.61
851	10.49
852	10.3
853	10.11
854	9.86
855	9.74
856	9.55
857	9.36
858	9.18
859	9.05
860	8.8
861	8.68
862	8.55
863	8.55
864	8.74
865	9.3
866	10.18
867	11.3
868	12.49
869	13.68
870	14.18
871	15.05
872	16.11
873	16.11
874	16.36
875	16.24
876	15.8
877	15.05
878	14.43
879	13.93
880	13.55
881	13.18
882	12.93
883	12.61
884	12.43
885	12.11
886	11.93
887	11.68
888	11.43
889	11.24
890	10.99
891	10.74
892	10.55
893	10.36
894	10.11
895	9.93
896	9.74
897	9.55
898	9.49
899	9.61
900	9.93
901	10.68
1134	8.43
1135	8.43
1136	8.3
1137	8.24
1138	8.11
1139	8.05
1140	7.93
1141	7.86
1142	7.8
1143	7.74
1144	7.8
1145	7.99
1146	8.55
1147	9.36
1148	10.55
1149	12.05
1150	13.11
1151	14.05
1152	14.61
1153	14.61
1154	14.36
1155	14.18
1156	13.8
1157	13.36
1158	12.99
1159	12.68
1160	12.43
1161	12.11
1162	11.93
1163	11.68
1164	11.55
1165	11.43
1166	11.36
1167	11.24
1168	11.11
1169	10.93
1170	10.8
1171	10.68
1172	10.61
1173	10.55
1174	10.36
1175	10.3
1176	10.24
1177	10.18
1178	10.11
1179	10.05
1180	10.11
1181	10.18
1182	10.49
1183	10.74
1184	11.61
1185	12.49
1186	13.43
1187	13.74
1188	14.05
1189	13.93
1190	14.43
1191	14.49
1192	14.18
1193	13.86
1194	13.68
1195	13.36
1196	13.05
1197	12.86
1198	12.68
1199	12.55
1200	12.43
1201	12.24
1202	12.11
1203	11.99
1204	11.86
1205	11.74
1206	11.61
1207	11.49
1208	11.43
1209	11.36
1210	11.3
1211	11.24
1212	11.18
1213	11.11
1214	11.05
1215	11.05
1216	11.05
1217	11.05
1218	11.11
1219	11.24
1220	11.3
1221	11.36
1222	11.43
1223	11.55
1224	11.74
1225	12.24
1226	12.68
1227	12.74
1228	12.74
1229	12.55
1230	12.3
1231	12.11
1232	11.93
1233	11.8
1234	11.61
1235	11.55
1236	11.36
1237	11.3
1238	11.18
1239	11.11
1240	10.99
1241	10.86
1242	10.8
1243	10.74
1244	10.74
1245	10.68
1246	10.61
1247	10.61
1248	10.55
1249	10.55
1250	10.55
1251	10.68
1252	10.8
1253	11.18
1254	11.61
1255	12.05
1256	12.36
1257	12.61
1258	12.93
1259	13.68
1260	13.99
1261	13.68
1262	13.18
1263	13.18
1264	12.99
1265	12.8
1266	12.61
1267	12.49
1268	12.36
1269	12.3
1270	12.24
1271	12.18
1272	12.11
1273	12.05
1274	11.99
1275	11.93
1276	11.8
1277	11.74
1278	11.68
1279	11.55
1280	11.49
1281	11.43
1282	11.36
1283	11.3
1284	11.18
1285	11.18
1286	11.18
1287	11.18
1288	11.18
1289	11.24
1290	11.43
1291	11.61
1292	11.99
1293	12.74
1294	12.86
1295	13.11
1296	13.24
1297	13.05
1298	12.93
1299	12.8
1300	12.61
1301	12.43
1302	12.3
1303	12.11
1304	11.93
1305	11.74
1306	11.55
1307	11.3
1308	11.18
1309	10.99
1310	10.74
1311	10.61
1312	10.43
1313	10.24
1314	10.05
1315	9.8
1316	9.61
1317	9.43
1318	9.24
1319	9.11
1320	9.05
1321	9.36
1322	9.68
1323	10.36
1324	11.3
1325	11.86
1326	12.68
1327	13.24
1328	14.05
1329	14.55
1330	14.93
1331	15.18
1332	15.18
1333	14.86
1334	14.43
1335	13.93
1336	13.55
1337	13.24
1338	12.93
1339	12.68
1340	12.36
1341	12.11
1342	11.8
1343	11.55
1344	11.3
1345	11.05
1346	10.74
1347	10.55
1348	10.24
1349	9.99
1350	9.74
1351	9.55
1352	9.36
1353	9.11
1354	8.93
1355	8.8
1356	9.05
1357	9.43
1358	9.86
1359	10.55
1360	11.24
1361	12.24
1362	13.05
1363	13.24
1364	13.3
1365	12.93
1366	12.74
1367	12.68
1368	12.36
1369	12.05
1370	11.86
1371	11.55
1372	11.3
1373	11.05
1374	10.93
1375	10.74
1376	10.49
1377	10.3
1378	10.11
1379	9.93
1380	9.8
1381	9.61
1382	9.43
1383	9.3
1384	9.11
1385	8.99
1386	8.86
1387	8.74
1388	8.55
1389	8.43
1390	8.36
1391	8.36
1392	8.36
1393	8.3
1394	8.55
1395	8.74
1396	8.49
1397	8.68
1398	9.18
1399	9.93
1400	9.8
1401	9.93
1402	10.11
1403	10.05
1404	9.93
1405	9.8
1406	9.61
1407	9.43
1408	9.18
1409	8.99
1410	8.86
1411	8.74
1412	8.61
1413	8.49
1414	8.3
1415	8.24
1416	8.18
1417	7.99
1418	7.93
1419	7.68
1420	7.68
1421	7.61
1422	7.43
1423	7.43
1424	7.36
1425	7.3
1426	7.3
1427	7.3
1428	7.55
1429	7.61
1430	7.99
1431	8.36
1432	9.11
1433	9.8
1434	10.36
1435	11.05
1436	11.36
1437	11.8
1438	11.93
1439	11.93
1440	11.43
1441	11.05
1442	10.61
1443	10.24
1444	9.99
1445	9.74
1446	9.61
1447	9.36
1448	9.18
1449	8.99
1450	8.8
1451	8.61
1452	8.43
1453	8.24
1454	8.11
1455	7.86
1456	7.68
1457	7.49
1458	7.36
1459	7.24
1460	7.18
1461	7.18
1462	7.55
1463	8.11
1464	8.86
1465	10.05
1466	11.18
1467	12.61
1468	13.61
1469	14.99
1470	15.36
1471	15.92
1472	16.49
1473	16.24
1474	16.11
1475	15.55
1476	14.93
1477	14.36
1478	13.86
1479	13.36
1480	12.93
1481	12.61
1482	12.36
1483	12.11
1484	11.86
1485	11.61
1486	11.43
1487	11.18
1488	10.86
1489	10.68
1490	10.43
1491	10.24
1492	9.99
1493	9.86
1494	9.61
1495	9.55
1496	9.49
1497	9.93
1498	10.36
1499	11.05
1500	12.05
1501	12.8
1502	13.24
1503	13.49
1504	13.68
1505	13.61
1506	13.49
1507	13.24
1508	13.05
1509	12.86
1510	12.68
1511	12.49
1512	12.24
1513	12.05
1514	11.93
1515	11.8
1516	11.74
1517	11.61
1518	11.55
1519	11.49
1520	11.43
1521	11.3
1522	11.24
1523	11.18
1524	11.18
1525	11.11
1526	11.05
1527	10.99
1528	10.99
1529	10.93
1530	10.93
1531	10.99
1532	11.18
1533	11.43
1534	11.8
1535	12.11
1536	12.49
1537	12.99
1538	13.3
1539	13.74
1540	13.99
1541	14.36
1542	14.8
1543	14.8
1544	14.68
1545	14.68
1546	14.49
1547	14.18
1548	13.99
1549	13.74
1550	13.49
1551	13.24
1552	12.99
1553	12.86
1554	12.68
1555	12.49
1556	12.24
1557	12.05
1558	11.86
1559	11.68
1560	11.43
1561	11.3
1562	11.05
1563	10.93
1564	10.74
1565	10.61
1566	10.55
1567	10.86
1568	11.3
1569	12.24
1570	13.36
1571	14.55
1572	15.68
1573	16.92
1574	17.8
1575	18.61
1576	19.24
1577	19.61
1578	19.8
1579	19.49
1580	18.92
1581	18.36
1582	17.67
1583	17.17
1584	16.74
1585	16.36
1586	16.05
1587	15.74
1588	15.43
1589	15.24
1590	14.99
1591	14.74
1592	14.49
1593	14.24
1594	13.99
1595	13.74
1596	13.49
1597	13.3
1598	13.05
1599	12.86
1600	12.68
1601	12.61
1602	12.8
1603	13.3
1604	13.99
1605	15.18
1606	16.3
1607	17.3
1608	18.61
1609	19.3
1610	20.3
1611	20.8
1612	21.36
1613	21.36
1614	21.05
1615	20.74
1616	20.11
1617	19.49
1618	18.86
1619	18.36
1620	17.99
1621	17.55
1622	17.24
1623	16.92
1624	16.61
1625	16.3
1626	15.99
1627	15.68
1628	15.36
1629	15.11
1630	14.86
1631	14.49
1632	14.3
1633	13.99
1634	13.8
1635	13.61
1636	13.49
1637	13.55
1638	13.99
1639	14.74
1640	15.68
1641	17.05
1642	17.99
1643	18.99
1644	19.99
1645	20.92
1646	21.36
1647	21.74
1648	21.8
1649	21.61
1650	21.05
1651	20.36
1652	19.67
1653	19.17
1654	18.8
1655	18.42
1656	18.05
1657	17.74
1658	17.42
1659	17.05
1660	16.74
1661	16.42
1662	16.11
1663	15.8
1664	15.55
1665	15.24
1666	14.93
1667	14.68
1668	14.3
1669	14.11
1670	13.86
1671	13.8
1672	13.74
1673	14.36
1674	15.05
1675	16.3
1676	17.17
1677	18.49
1678	19.61
1679	20.61
1680	21.42
1681	22.11
1682	22.42
1683	22.55
1684	22.3
1685	21.86
1686	21.24
1687	20.55
1688	19.92
1689	19.42
1690	18.99
1691	18.55
1692	18.17
1693	17.86
1694	17.55
1695	17.17
1696	16.86
1697	16.61
1698	16.3
1699	15.92
1700	15.74
1701	15.43
1702	15.11
1703	14.86
1704	14.61
1705	14.36
1706	14.24
1707	14.18
1708	14.74
1709	15.43
1710	16.55
1711	18.11
1712	19.42
1713	20.36
1714	21.11
1715	21.3
1716	21.36
1717	21.74
1718	21.74
1719	21.55
1720	21.17
1721	20.61
1722	20.05
1723	19.49
1724	19.05
1725	18.74
1726	18.36
1727	18.05
1728	17.8
1729	17.55
1730	17.3
1731	17.05
1732	16.86
1733	16.55
1734	16.3
1735	16.11
1736	15.8
1737	15.61
1738	15.43
1739	15.18
1740	15.05
1741	14.93
1742	14.93
1743	15.05
1744	15.11
1745	15.3
1746	15.36
1747	15.61
1748	15.92
1749	16.24
1750	16.42
1751	16.8
1752	17.55
1753	17.49
1754	17.42
1755	17.42
1756	17.3
1757	17.11
1758	16.86
1759	16.55
1760	16.3
1761	16.17
1762	16.05
1763	15.86
1764	15.68
1765	15.49
1766	15.36
1767	15.24
1768	14.99
1769	14.86
1770	14.68
1771	14.55
1772	14.36
1773	14.24
1774	14.11
1775	14.05
1776	14.18
1777	14.24
1778	15.11
1779	15.92
1780	16.11
1781	17.55
1782	19.11
1783	20.24
1784	21.17
1785	21.55
1786	21.49
1787	20.49
1788	21.11
1789	20.61
1790	19.05
1791	18.36
1792	17.74
1793	17.42
1794	16.92
1795	16.74
1796	16.49
1797	16.11
1798	15.92
1799	15.68
1800	15.43
1801	15.24
1802	14.99
1803	14.68
1804	14.55
1805	14.36
1806	14.18
1807	13.93
1808	13.68
1809	13.55
1810	13.36
1811	13.3
1812	13.3
1813	13.68
1814	13.74
1815	14.18
1816	14.68
1817	15.11
1818	16.86
1819	17.3
1820	19.05
1821	20.17
1822	20.8
1823	19.86
1824	19.61
1825	18.8
1826	18.11
1827	17.61
1828	17.17
1829	16.67
1830	16.36
1831	16.11
1832	15.86
1833	15.61
1834	15.43
1835	15.24
1836	15.05
1837	14.61
1838	14.68
1839	14.49
1840	14.3
1841	14.18
1842	14.05
1843	13.93
1844	13.8
1845	13.68
1846	13.49
1847	13.43
1848	13.24
1849	13.3
1850	13.3
1851	13.36
1852	13.43
1853	13.36
1854	13.49
1855	13.61
1856	13.61
1857	14.43
1858	14.36
1859	14.68
1860	14.99
1861	15.11
1862	14.86
1863	14.61
1864	14.43
1865	14.24
1866	13.99
1867	13.86
1868	13.68
1869	13.55
1870	13.36
1871	13.24
1872	13.11
1873	12.93
1874	12.8
1875	12.68
1876	12.55
1877	12.43
1878	12.3
1879	12.11
1880	12.05
1881	11.99
1882	11.99
1883	11.99
1884	12.18
1885	12.49
1886	12.68
1887	13.18
1888	12.99
1889	13.3
1890	13.24
1891	13.05
1892	13.18
1893	13.24
1894	13.93
1895	13.93
1896	13.43
1897	13.3
1898	13.11
1899	12.93
1900	12.8
1901	12.55
1902	12.49
1903	12.3
1904	12.18
1905	11.99
1906	11.8
1907	11.61
1908	11.43
1909	11.3
1910	11.11
1911	10.93
1912	10.86
1913	10.74
1914	10.61
1915	10.55
1916	10.49
1917	10.55
1918	10.61
1919	10.61
1920	11.43
1921	11.74
1922	12.55
1923	14.11
1924	13.18
1925	13.74
1926	14.36
1927	14.11
1928	14.55
1929	15.05
1930	14.49
1931	14.8
1932	14.61
1933	14.43
1934	14.05
1935	13.68
1936	13.36
1937	13.18
1938	12.86
1939	12.74
1940	12.49
1941	12.36
1942	11.99
1943	11.86
1944	11.74
1945	11.49
1946	11.3
1947	11.11
1948	10.93
1949	10.86
1950	10.61
1951	10.61
1952	10.43
1953	10.68
1954	11.05
1955	11.36
1956	12.55
1957	13.8
1958	14.86
1959	15.24
1960	15.55
1961	15.55
1962	12.74
1963	12.68
1964	12.61
1965	12.49
1966	12.43
1967	12.36
1968	12.24
1969	12.24
1970	12.11
1971	12.11
1972	11.99
1973	11.99
1974	11.99
1975	12.05
1976	12.05
1977	12.36
1978	13.49
1979	15.11
1980	16.74
1981	18.05
1982	19.05
1983	19.67
1984	19.99
1985	20.17
1986	20.05
1987	19.74
1988	19.11
1989	18.42
1990	17.86
1991	17.36
1992	16.99
1993	16.49
1994	16.3
1995	16.05
1996	15.8
1997	15.61
1998	15.36
1999	15.18
2000	14.86
2001	14.61
2002	14.43
2003	14.18
2004	13.99
2005	13.74
2006	13.49
2007	13.3
2008	13.18
2009	13.05
2010	13.61
2011	14.55
2012	15.74
2013	15.99
2014	16.55
2015	17.42
2016	17.3
2017	18.74
2018	18.67
2019	19.05
2020	19.17
2021	18.8
2022	18.74
2023	18.24
2024	17.92
2025	17.61
2026	17.3
2027	16.86
2028	16.49
2029	16.24
2030	15.99
2031	15.8
2032	15.55
2033	15.36
2034	15.11
2035	14.93
2036	14.68
2037	14.43
2038	14.24
2039	14.05
2040	13.86
2041	13.74
2042	13.61
2043	13.49
2044	13.43
2045	13.8
2046	14.18
2047	14.93
2048	15.99
2049	16.8
2050	17.05
2051	16.8
2052	17.3
2053	18.11
2054	18.17
2055	17.99
2056	17.42
2057	17.17
2058	16.86
2059	16.49
2060	16.11
2061	15.8
2062	15.68
2063	15.49
2064	15.3
2065	15.18
2066	14.99
2067	14.86
2068	14.68
2069	14.61
2070	14.36
2071	14.3
2072	14.24
2073	14.05
2074	13.99
2075	13.86
2076	13.74
2077	13.61
2078	13.43
2079	13.43
2080	13.74
2081	14.05
2082	14.24
2083	14.8
2084	15.43
2085	15.24
2086	15.24
2087	14.86
2088	14.86
2089	14.93
2090	15.05
2091	15.11
2092	14.93
2093	14.8
2094	14.8
2095	14.61
2096	14.43
2097	14.24
2098	14.18
2099	14.05
2100	13.86
2101	13.74
2102	13.61
2103	13.49
2104	13.43
2105	13.24
2106	13.11
2107	12.93
2108	12.86
2109	12.74
2110	12.61
2111	12.55
2112	12.43
2113	12.24
2114	12.05
2115	11.93
2116	11.68
2117	11.74
2118	11.49
2119	11.61
2120	11.55
2121	11.61
2122	11.55
2123	11.68
2124	11.86
2125	11.99
2126	11.99
2127	12.05
2128	11.93
2129	11.93
2130	11.68
2131	11.49
2132	11.43
2133	11.24
2134	11.05
2135	10.99
2136	10.8
2137	10.74
2138	10.55
2139	10.36
2140	10.24
2141	10.05
2142	9.93
2143	9.74
2144	9.61
2145	9.36
2146	9.3
2147	9.18
2148	9.11
2149	8.99
2150	9.05
2151	9.55
2152	9.61
2153	9.74
2154	9.8
2155	9.86
2156	10.11
2157	10.11
2158	10.24
2159	10.36
2160	10.55
2161	10.55
2162	10.8
2163	10.74
2164	10.61
2165	10.55
2166	10.36
2167	10.18
2168	10.05
2169	9.99
2170	9.93
2171	9.86
2172	9.8
2173	9.61
2174	9.55
2175	9.49
2176	9.3
2177	9.18
2178	9.05
2179	8.93
2180	8.8
2181	8.68
2182	8.55
2183	8.43
2184	8.36
2185	8.36
2186	9.18
2187	9.68
2188	9.93
2189	10.11
2190	10.43
2191	10.99
2192	11.49
2193	11.99
2194	13.3
2195	13.74
2196	13.68
2197	13.3
2198	13.05
2199	12.68
2200	12.43
2201	12.05
2202	11.74
2203	11.43
2204	11.18
2205	10.86
2206	10.68
2207	10.55
2208	10.36
2209	10.18
2210	9.99
2211	9.8
2212	9.68
2213	9.49
2214	9.3
2215	9.11
2216	8.99
2217	8.8
2218	8.74
2219	8.86
2220	9.05
2221	9.36
2222	9.74
2223	10.36
2224	11.11
2225	11.05
2226	11.49
2227	12.8
2228	13.93
2229	14.49
2230	14.3
2231	13.99
2232	14.05
2233	13.99
2234	13.74
2235	13.55
2236	13.3
2237	12.99
2238	12.55
2239	12.3
2240	12.05
2241	11.8
2242	11.68
2243	11.43
2244	11.3
2245	11.18
2246	11.05
2247	10.86
2248	10.68
2249	10.61
2250	10.55
2251	10.49
2252	10.43
2253	10.36
2254	10.36
2255	10.36
2256	10.55
2257	10.74
2258	10.99
2259	11.3
2260	11.61
2261	12.11
2262	12.05
2263	12.05
2264	12.18
2265	12.36
2266	12.3
2267	12.36
2268	12.36
2269	12.43
2270	12.3
2271	12.11
2272	11.93
2273	11.74
2274	11.55
2275	11.36
2276	11.36
2277	11.18
2278	11.05
2279	10.93
2280	10.8
2281	10.74
2282	10.61
2283	10.49
2284	10.43
2285	10.36
2286	10.24
2287	10.11
2288	10.18
2289	10.11
2290	10.05
2291	10.3
2292	10.49
2293	10.61
2294	10.99
2295	10.99
2296	10.86
2297	10.74
2298	11.05
2299	11.49
2300	11.68
2301	12.18
2302	12.61
2303	12.18
2304	12.3
2305	12.36
2306	12.3
2307	12.18
2308	11.93
2309	11.74
2310	11.61
2311	11.49
2312	11.36
2313	11.3
2314	11.18
2315	11.11
2316	11.05
2317	10.99
2318	10.86
2319	10.74
2320	10.68
2321	10.43
2322	10.49
2323	10.43
2324	10.3
2325	10.3
2326	10.55
2327	11.55
2328	12.05
2329	13.49
2330	14.24
2331	14.61
2332	15.36
2333	15.3
2334	15.99
2335	15.68
2336	16.11
2337	16.11
2338	15.74
2339	15.36
2340	15.05
2341	14.74
2342	14.36
2343	14.05
2344	13.8
2345	13.61
2346	13.49
2347	13.36
2348	13.24
2349	13.18
2350	13.05
2351	12.99
2352	12.86
2353	12.8
2354	12.68
2355	12.61
2356	12.55
2357	12.55
2358	12.49
2359	12.49
